User_ID,User_Name,Gender,Age,Email,Phone,City,State,Device_Type,App_Version,UPI_App
U100213,Mishti Dar,Female,28,mishtidar4153@gmail.com,8875568851,Varanasi,Uttar Pradesh,Windows,v2.9,Paytm
U100214,Advika Barad,Male,66,advikabarad6931@gmail.com,6120868613,Visakhapatnam,Andhra Pradesh,iOS,v5.1,Google Pay
U100215,Miraan Deshpande,Female,31,miraandeshpande1526@gmail.com,8573635518,Bengaluru,Karnataka,Windows,v1.6,PhonePe
U100216,Samar Warrior,Male,30,samarwarrior330@gmail.com,9989595729,Pune,Maharashtra,Windows,v2.2,Google Pay
U100217,Hiran Borra,Male,60,hiranborra88@gmail.com,8211632717,Coimbatore,Tamil Nadu,Android,v4.2,Google Pay
U100218,Veer Saran,Female,18,veersaran63@gmail.com,6788840340,Mumbai,Maharashtra,Windows,v2.6,PhonePe
U100219,Renee Chhabra,Male,29,reneechhabra11@gmail.com,9100091288,Mumbai,Maharashtra,KaiOS,v2.6,Google Pay
U100220,Zeeshan Jani,Male,68,zeeshanjani6873@gmail.com,9115258847,Coimbatore,Tamil Nadu,Windows,v4.9,Google Pay
U100221,Hrishita Kaul,Female,21,hrishitakaul2457@gmail.com,7033991961,Mangaluru,Karnataka,Android,v2.3,PhonePe
U100222,Rahul,Male,30,rahulU100222@gmail.com,6201975340,Vadodara,Gujarat,Android,v3.1,Google Pay
U100223,Vidur Zachariah,Male,43,vidurzachariah529@gmail.com,8331209894,Madurai,Tamil Nadu,Windows,v2.4,Google Pay
U100224,Tarini Mani,Female,23,tarinimani5009@gmail.com,9636567098,Madurai,Tamil Nadu,Windows,v2.6,Google Pay
U100225,Anvi Aggarwal,Female,31,anviaggarwal2118@gmail.com,7505909438,Mumbai,Maharashtra,Android,v1.9,PhonePe
U100226,Rohan Shetty,Female,34,rohanshetty988@gmail.com,7194502276,Coimbatore,Tamil Nadu,iOS,v2.3,Google Pay
U100227,Aaina Luthra,Female,19,aainaluthra3563@gmail.com,6823486577,Pune,Maharashtra,Windows,v4.2,super.money
U100228,Aradhya Choudhary,Female,19,aradhyachoudhary467@gmail.com,6120835287,Coimbatore,Tamil Nadu,Android,v3.5,Navi
U100229,Adira Kibe,Female,34,adirakibe314@gmail.com,9161580260,Bengaluru,Karnataka,Windows,v1.1,PhonePe
U100230,Vidur Ganguly,Female,42,vidurganguly91@gmail.com,8261661769,Coimbatore,Tamil Nadu,Android,v5.4,Google Pay
U100231,Samaira Butala,Female,18,samairabutala82@gmail.com,9868256138,Warangal,Telangana,iOS,v5.1,Google Pay
U100232,Gokul Rastogi,Female,49,gokulrastogi9230@gmail.com,9367186138,Jamshedpur,Jharkhand,KaiOS,v5.7,PhonePe
U100233,Vihaan Rajagopalan,Male,21,vihaanrajagopalan1836@gmail.com,8058490988,Patiala,Punjab,Windows,v2.7,PhonePe
U100234,Dharmajan Rout,Male,23,dharmajanrout3687@gmail.com,9582943325,Mumbai,Maharashtra,Windows,v3.1,Google Pay
U100235,Himmat Verma,Male,34,himmatverma406@gmail.com,6722354529,Raipur,Chhattisgarh,KaiOS,v5.9,super.money
U100236,Jivin Bakshi,Male,23,jivinbakshi9948@gmail.com,8951635121,Kota,Rajasthan,KaiOS,v4.2,PhonePe
U100237,Vaibhav Gade,Female,39,vaibhavgade02@gmail.com,8874008419,Mumbai,Maharashtra,Windows,v1.5,Google Pay
U100238,Amani Gade,Male,40,amanigade57@gmail.com,9176392158,Ahmedabad,Gujarat,iOS,v3.0,PhonePe
U100239,Tara Wable,Female,27,tarawable8319@gmail.com,8757479826,Madurai,Tamil Nadu,Windows,v4.4,Paytm
U100240,Ranbir Shetty,Male,23,ranbirshetty51@gmail.com,6845795625,Guwahati,Assam,KaiOS,v1.7,Google Pay
U100241,Ojas Tiwari,Male,41,ojastiwari9412@gmail.com,9507438261,Bhagalpur,Bihar,Android,v4.9,PhonePe
U100242,Anaya Andra,Female,36,anayaandra37@gmail.com,7145865920,Chennai,Tamil Nadu,iOS,v2.7,PhonePe
U100243,Stuvan Choudhury,Male,34,stuvanchoudhury47@gmail.com,6242923807,Pune,Maharashtra,Windows,v3.3,Google Pay
U100244,Vanya Sachdev,Male,37,vanyasachdev56@gmail.com,7241860787,Mumbai,Maharashtra,Windows,v5.1,PhonePe
U100245,Tanya Aurora,Male,30,tanyaaurora663@gmail.com,9295636403,Bhopal,Madhya Pradesh,Android,v1.9,Google Pay
U100246,Karan,Male,30,karanU100246@gmail.com,8108428032,Vadodara,Gujarat,Android,v5.5,Google Pay
U100247,Misha Bose,Female,18,mishabose7641@gmail.com,8574695066,Warangal,Telangana,iOS,v2.7,PhonePe
U100248,Gokul Khalsa,Male,32,gokulkhalsa9281@gmail.com,7494903752,Indore,Madhya Pradesh,iOS,v4.6,Google Pay
U100249,Jivika Chopra,Male,29,jivikachopra84@gmail.com,8053311172,Bengaluru,Karnataka,Windows,v1.1,Google Pay
U100250,Rati Dave,Male,39,ratidave339@gmail.com,8537274888,Madurai,Tamil Nadu,,v3.4,Google Pay
U100251,Ivan Raman,Male,21,ivanraman837@gmail.com,8914041362,Rohtak,Haryana,KaiOS,v3.8,Google Pay
U100252,Vanya Tank,Female,59,vanyatank0442@gmail.com,9773467897,Mumbai,Maharashtra,Windows,v3.6,Google Pay
U100253,Sahil Bhagat,Male,19,sahilbhagat60@gmail.com,8765673898,Shimla,Himachal Pradesh,Android,v3.5,PhonePe
U100254,Sahil Mani,Male,61,sahilmani365@gmail.com,9979031693,Warangal,Telangana,iOS,v1.0,PhonePe
U100255,Vivaan Sehgal,Male,20,vivaansehgal0844@gmail.com,6810727238,Vadodara,Gujarat,Windows,v1.7,PhonePe
U100256,Dhanuk Rajagopalan,Female,35,dhanukrajagopalan7856@gmail.com,8044589285,Madurai,Tamil Nadu,iOS,v2.9,PhonePe
U100257,Ehsaan Sarin,Male,32,ehsaansarin16@gmail.com,8919221126,Mumbai,Maharashtra,Windows,v4.3,PhonePe
U100258,Piya Rama,Female,31,piyarama72@gmail.com,8660548148,Lucknow,Uttar Pradesh,Android,v5.6,PhonePe
U100259,Yashvi Mandal,Male,22,yashvimandal376@gmail.com,7442194850,Vadodara,Gujarat,KaiOS,v3.1,Google Pay
U100260,Shray Lata,Female,28,shraylata93@gmail.com,8293402055,Rohtak,Haryana,KaiOS,v4.8,Google Pay
U100261,Nitara Goyal,Male,18,nitaragoyal36@gmail.com,6325576317,Mysuru,Karnataka,iOS,v5.9,PhonePe
U100262,Dishani Sabharwal,Female,59,dishanisabharwal36@gmail.com,9967371573,Jamshedpur,Jharkhand,Android,v4.9,PhonePe
U100263,Abram Vala,Male,24,abramvala81@gmail.com,8647632655,Haridwar,Uttarakhand,Android,v5.6,Google Pay
U100264,Ayesha Bera,Female,32,ayeshabera56@gmail.com,8724750438,Shimla,Himachal Pradesh,Android,v1.9,PhonePe
U100265,Taran Ravi,Female,22,taranravi2803@gmail.com,8640516628,Bengaluru,Karnataka,Windows,v1.9,Google Pay
U100266,Rhea Bose,Male,27,rheabose3169@gmail.com,8495802992,Surat,Gujarat,KaiOS,v1.9,super.money
U100267,Jayesh Sha,Female,37,jayeshsha20@gmail.com,6265918344,Amritsar,Punjab,Android,v1.1,PhonePe
U100268,Mannat Swamy,Female,33,mannatswamy968@gmail.com,9110700990,Kolkata,West Bengal,Windows,v2.5,PhonePe
U100269,Anahita Kamdar,Male,41,anahitakamdar7942@gmail.com,7681100392,Rohtak,Haryana,iOS,v5.9,PhonePe
U100270,Samarth Varkey,Male,36,samarthvarkey196@gmail.com,8217881419,Kochi,Kerala,Windows,v4.6,Google Pay
U100271,Dhruv Dewan,Male,19,dhruvdewan3827@gmail.com,7899348053,Gurugram,Haryana,Windows,v1.5,PhonePe
U100272,Nirvaan Sheth,Male,39,nirvaansheth36@gmail.com,7007486480,Rohtak,Haryana,Android,v4.7,Paytm
U100273,Jiya Ramaswamy,Female,29,jiyaramaswamy98@gmail.com,8442803726,Karimnagar,Telangana,iOS,v5.8,Navi
U100274,Shayak Atwal,Female,65,shayakatwal52@gmail.com,6662309829,Mumbai,Maharashtra,KaiOS,v1.6,Paytm
U100275,Shaan Chand,Female,23,shaanchand6791@gmail.com,8402945260,Vadodara,Gujarat,iOS,v4.0,Google Pay
U100276,Lakshit Goel,Female,30,lakshitgoel2093@gmail.com,7748415027,Ahmedabad,Gujarat,iOS,v2.9,PhonePe
U100277,Shlok Dey,Female,31,shlokdey9326@gmail.com,7783443465,Siliguri,West Bengal,iOS,v2.0,PhonePe
U100278,Ivana Ahluwalia,Female,25,ivanaahluwalia47@gmail.com,6602646779,Varanasi,Uttar Pradesh,iOS,v3.1,Google Pay
U100279,Dharmajan Dara,Male,22,dharmajandara463@gmail.com,6179349214,Durgapur,West Bengal,Android,v3.6,PhonePe
U100280,Ayesha Mall,Female,19,ayeshamall02@gmail.com,8561062879,Lucknow,Uttar Pradesh,Windows,v1.7,PhonePe
U100281,Prisha Khanna,Female,46,prishakhanna946@gmail.com,7182086683,Thiruvananthapuram,Kerala,KaiOS,v3.5,PhonePe
U100282,Alia Sule,Female,25,aliasule148@gmail.com,6268124748,Mangaluru,Karnataka,KaiOS,v3.5,Google Pay
U100283,Divij Din,Male,23,divijdin923@gmail.com,6504738458,Varanasi,Uttar Pradesh,Windows,v2.4,PhonePe
U100284,Yuvaan Saraf,Male,43,yuvaansaraf227@gmail.com,9802537546,Dehradun,Uttarakhand,KaiOS,v4.0,Paytm
U100285,Ryan Saini,Female,22,ryansaini100@gmail.com,9585755154,Nagpur,Maharashtra,iOS,v3.7,PhonePe
U100286,Anika Malhotra,Female,22,anikamalhotra390@gmail.com,6494930920,Hyderabad,Telangana,Android,v3.2,PhonePe
U100287,Aarna Sharma,Female,19,aarnasharma0471@gmail.com,6133171403,Durgapur,West Bengal,iOS,v2.8,Google Pay
U100288,Sumer Sarna,Male,36,sumersarna1617@gmail.com,6493022176,Mumbai,Maharashtra,iOS,v5.5,super.money
U100289,Purab Dua,Male,20,purabdua391@gmail.com,7757643410,Karimnagar,Telangana,Android,v4.5,PhonePe
U100290,Mehul Bhasin,Male,27,mehulbhasin73@gmail.com,6290008194,Bengaluru,Karnataka,KaiOS,v2.7,Paytm
U100291,Saksham Bhasin,Male,31,sakshambhasin30@gmail.com,8629814092,Gaya,Bihar,Android,v1.5,Google Pay
U100292,Arjun,Male,24,arjunU100292@gmail.com,9508134406,Pune,Maharashtra,Windows,v3.9,PhonePe
U100293,Raghav Sengupta,Female,28,raghavsengupta6335@gmail.com,7184737878,Varanasi,Uttar Pradesh,Windows,v5.3,Google Pay
U100294,Divyansh Thaman,Male,67,divyanshthaman75@gmail.com,9732132102,Chennai,Tamil Nadu,Windows,v3.4,PhonePe
U100295,Ritvik Comar,Female,47,ritvikcomar6590@gmail.com,7904316312,Mysuru,Karnataka,Android,v1.1,PhonePe
U100296,Jayesh Dora,Male,20,jayeshdora0919@gmail.com,7931852835,Hyderabad,Telangana,Windows,v4.5,Navi
U100297,Rhea Loke,Female,57,rhealoke66@gmail.com,9039951090,Ludhiana,Punjab,iOS,v5.7,PhonePe
U100298,Raghav Bajaj,Female,28,raghavbajaj0897@gmail.com,9645852342,Haridwar,Uttarakhand,iOS,v2.6,PhonePe
U100299,Ishita Dhingra,Male,31,ishitadhingra8228@gmail.com,7562795894,Vijayawada,Andhra Pradesh,Windows,v2.4,super.money
U100300,Navya Vig,Male,30,navyavig53@gmail.com,8814301832,Kochi,Kerala,Windows,v4.5,Google Pay
U100301,Ehsaan Viswanathan,Female,24,ehsaanviswanathan541@gmail.com,6861372993,Pune,Maharashtra,Windows,v3.7,Google Pay
U100302,Kaira Dhar,Female,41,kairadhar388@gmail.com,9029270690,Durgapur,West Bengal,Windows,v3.2,PhonePe
U100303,Anvi Kannan,Male,24,anvikannan3829@gmail.com,8847572381,Bhubaneswar,Odisha,Android,v2.5,Google Pay
U100304,Kabir Bal,Male,33,kabirbal8838@gmail.com,6920966935,Mysuru,Karnataka,Android,v1.1,Google Pay
U100305,Anvi Bhandari,Female,42,anvibhandari328@gmail.com,8522501796,Bhubaneswar,Odisha,iOS,v2.9,Google Pay
U100306,Karan,Male,31,karanU100306@gmail.com,9782252286,Bengaluru,Karnataka,KaiOS,v3.8,Google Pay
U100307,Kashvi Rau,Male,30,kashvirau83@gmail.com,7593299513,Vadodara,Gujarat,iOS,v5.4,Paytm
U100308,Indrajit Borde,Male,27,indrajitborde211@gmail.com,8153239449,Kota,Rajasthan,Android,v5.8,Google Pay
U100309,Dharmajan Dash,Male,21,dharmajandash303@gmail.com,9848687256,Pune,Maharashtra,iOS,v2.6,super.money
U100310,Ivana Singhal,Male,25,ivanasinghal5960@gmail.com,7862352799,Hyderabad,Telangana,iOS,v5.1,Google Pay
U100311,Mahika Raju,Female,24,mahikaraju743@gmail.com,9988247373,Indore,Madhya Pradesh,Android,v2.1,super.money
U100312,Urvi Lal,Female,25,urvilal690@gmail.com,7078330263,Mangaluru,Karnataka,KaiOS,v1.9,PhonePe
U100313,Alisha Kant,Female,20,alishakant607@gmail.com,7322739682,Pune,Maharashtra,Android,v4.4,Google Pay
U100314,Khushi Kala,Male,30,khushikala0755@gmail.com,7837261439,Lucknow,Uttar Pradesh,iOS,v2.5,super.money
U100315,Jiya Rao,Female,31,jiyarao6734@gmail.com,7775616610,Kanpur,Uttar Pradesh,Android,v5.5,super.money
U100316,Manjari Shankar,Male,23,manjarishankar6016@gmail.com,9064149624,Vijayawada,Andhra Pradesh,KaiOS,v4.2,PhonePe
U100317,Tarini Chawla,Male,25,tarinichawla859@gmail.com,8626911085,Gurugram,Haryana,KaiOS,v4.1,PhonePe
U100318,Prerak Sahota,Female,60,preraksahota7182@gmail.com,6087137321,Visakhapatnam,Andhra Pradesh,Android,v3.9,Paytm
U100319,Indranil Dar,Male,41,indranildar420@gmail.com,7315435363,Mangaluru,Karnataka,Android,v5.1,Navi
U100320,Ishita Barad,Female,22,ishitabarad8282@gmail.com,7517946231,Coimbatore,Tamil Nadu,Android,v3.3,BHIM
U100321,Aarav Jayaraman,Female,18,aaravjayaraman9636@gmail.com,9504752441,Bhopal,Madhya Pradesh,Windows,v4.0,Google Pay
U100322,Prisha Rajan,Female,47,prisharajan2232@gmail.com,7455583405,Lucknow,Uttar Pradesh,iOS,v2.8,super.money
U100323,Riaan Babu,Female,18,riaanbabu4984@gmail.com,8090127235,Rohtak,Haryana,iOS,v2.4,Google Pay
U100324,Reyansh Sastry,Female,44,reyanshsastry635@gmail.com,8750213431,Hyderabad,Telangana,KaiOS,v1.7,PhonePe
U100325,Rati Vasa,Female,67,rativasa42@gmail.com,7675744834,Madurai,Tamil Nadu,iOS,v2.3,Google Pay
U100326,Suresh,Male,26,sureshU100326@gmail.com,8039989936,Patna,Bihar,Windows,v2.3,Google Pay
U100327,Vikram,Male,29,vikramU100327@gmail.com,9113208334,Surat,Gujarat,KaiOS,v4.3,Google Pay
U100328,Aarna Bhandari,Female,26,aarnabhandari630@gmail.com,6642238306,Pune,Maharashtra,Android,v2.0,Google Pay
U100329,Neelofar Borde,Male,25,neelofarborde0394@gmail.com,9038559642,Coimbatore,Tamil Nadu,Android,v3.3,Google Pay
U100330,Hridaan Banik,Female,40,hridaanbanik48@gmail.com,9166289643,Coimbatore,Tamil Nadu,KaiOS,v1.9,PhonePe
U100331,Ivan Sule,Male,34,ivansule0858@gmail.com,9238656479,Visakhapatnam,Andhra Pradesh,KaiOS,,Google Pay
U100332,Kimaya Shere,Male,26,kimayashere725@gmail.com,6823059914,Mangaluru,Karnataka,KaiOS,v4.8,CRED
U100333,Advika Bhatia,Female,37,advikabhatia703@gmail.com,9503536711,Bengaluru,Karnataka,Windows,v5.9,PhonePe
U100334,Prisha Doshi,Male,27,prishadoshi433@gmail.com,7923089099,Faridabad,Haryana,Android,v2.6,PhonePe
U100335,Purab Krishna,Male,20,purabkrishna0886@gmail.com,8304916199,Jodhpur,Rajasthan,Windows,v2.8,PhonePe
U100336,Advika Baria,Female,20,advikabaria9929@gmail.com,9761715261,Gurugram,Haryana,Android,v5.6,super.money
U100337,Arjun,Male,39,arjunU100337@gmail.com,7618632625,Jodhpur,Rajasthan,KaiOS,v5.6,PhonePe
U100338,Lavanya Dass,Female,30,lavanyadass26@gmail.com,9459637467,Ludhiana,Punjab,Windows,v3.5,PhonePe
U100339,Divij Contractor,Male,34,divijcontractor4993@gmail.com,6839189769,Srinagar,Jammu & Kashmir,iOS,v3.6,PhonePe
U100340,Tarini Samra,Female,60,tarinisamra7319@gmail.com,8766448823,Jamshedpur,Jharkhand,Android,v3.5,Google Pay
U100341,Kashvi Bahri,Female,36,kashvibahri299@gmail.com,7478062728,Durgapur,West Bengal,KaiOS,v2.5,Google Pay
U100342,Anaya Lad,Male,27,anayalad6488@gmail.com,9440020683,Pune,Maharashtra,KaiOS,v5.5,PhonePe
U100343,Ranbir Chana,Male,29,ranbirchana893@gmail.com,7844902119,Kanpur,Uttar Pradesh,Windows,v1.2,super.money
U100344,Myra Talwar,Female,30,myratalwar5232@gmail.com,6840907770,Nagpur,Maharashtra,iOS,v3.3,Google Pay
U100345,Divij Keer,Female,43,divijkeer60@gmail.com,6178759484,Coimbatore,Tamil Nadu,iOS,v5.9,PhonePe
U100346,Arjun,Male,32,arjunU100346@gmail.com,9707374276,Indore,Madhya Pradesh,Android,v2.1,Google Pay
U100347,Oorja Ben,Female,30,oorjaben778@gmail.com,9051208438,Mumbai,Maharashtra,Android,v5.7,PhonePe
U100348,Shalv Jha,Male,32,shalvjha123@gmail.com,7731992776,Varanasi,Uttar Pradesh,Android,v5.5,PhonePe
U100349,Reyansh Saini,Male,36,reyanshsaini4818@gmail.com,9341451029,Surat,Gujarat,Windows,v1.9,Google Pay
U100350,Tara Maharaj,Female,30,taramaharaj474@gmail.com,7846697647,Mangaluru,Karnataka,KaiOS,,PhonePe
U100351,Amani Basu,Male,45,amanibasu4610@gmail.com,9820722825,Mysuru,Karnataka,Windows,v5.3,PhonePe
U100352,Ojas Edwin,Male,24,ojasedwin7575@gmail.com,9719284177,Hyderabad,Telangana,KaiOS,v4.4,PhonePe
U100353,Trisha Jaggi,Male,22,trishajaggi3807@gmail.com,9817010492,Hyderabad,Telangana,KaiOS,v5.0,PhonePe
U100354,Nirvi Virk,Female,33,nirvivirk0128@gmail.com,6999351313,Vadodara,Gujarat,KaiOS,v4.9,PhonePe
U100355,Zain Bala,Male,26,zainbala43@gmail.com,7064029648,Rohtak,Haryana,iOS,v4.7,PhonePe
U100356,Ela Golla,Female,34,elagolla27@gmail.com,6630918690,Karimnagar,Telangana,Windows,v5.6,PhonePe
U100357,Mishti Kant,Male,23,mishtikant564@gmail.com,8325648663,Madurai,Tamil Nadu,Windows,v1.2,PhonePe
U100358,Lagan Deol,Female,27,lagandeol1264@gmail.com,8458120872,Pune,Maharashtra,Windows,v1.8,PhonePe
U100359,Reyansh Kanda,Male,18,reyanshkanda46@gmail.com,8451052312,Pune,Maharashtra,iOS,v4.8,Navi
U100360,Karan,Male,50,karanU100360@gmail.com,7248037658,Mumbai,Maharashtra,iOS,v1.5,Google Pay
U100361,Rhea Buch,Male,24,rheabuch928@gmail.com,6603112204,Madurai,Tamil Nadu,KaiOS,v4.2,Paytm
U100362,Ishita Amble,Female,34,ishitaamble0236@gmail.com,6258881689,Pune,Maharashtra,iOS,v1.5,Google Pay
U100363,Sanjay,Male,26,sanjayU100363@gmail.com,8264593311,Gurugram,Haryana,Android,v1.4,super.money
U100364,Anahi Bhargava,Male,43,anahibhargava7587@gmail.com,7223160078,Mysuru,Karnataka,Android,v5.4,Google Pay
U100365,Charvi Sehgal,Female,31,charvisehgal7805@gmail.com,7982785161,Bengaluru,Karnataka,Android,v1.9,BHIM
U100366,Diya Sastry,Male,40,diyasastry03@gmail.com,6712264189,Kanpur,Uttar Pradesh,Windows,v4.6,super.money
U100367,Zeeshan Tiwari,Female,43,zeeshantiwari2170@gmail.com,6073378984,Amritsar,Punjab,Android,v2.6,Paytm
U100368,Anaya Dara,Female,21,anayadara9797@gmail.com,7469578090,Pune,Maharashtra,iOS,v2.7,PhonePe
U100369,Ishita Bora,Female,52,ishitabora054@gmail.com,6003673622,Mysuru,Karnataka,Windows,v3.8,Google Pay
U100370,Rahul,Male,26,rahulU100370@gmail.com,6688892872,Mysuru,Karnataka,Windows,v3.5,Google Pay
U100371,Manish,Male,26,manishU100371@gmail.com,6332566197,Vijayawada,Andhra Pradesh,Android,v2.9,Google Pay
U100372,Shlok Subramaniam,Female,35,shloksubramaniam264@gmail.com,7478334479,Visakhapatnam,Andhra Pradesh,KaiOS,v5.6,Google Pay
U100373,Aarav Dhaliwal,Female,31,aaravdhaliwal34@gmail.com,6138853006,Lucknow,Uttar Pradesh,KaiOS,v2.8,Google Pay
U100374,Khushi Mann,Male,48,khushimann0853@gmail.com,9352817965,Warangal,Telangana,iOS,v5.5,PhonePe
U100375,Karan,Male,34,karanU100375@gmail.com,9905381672,Nagpur,Maharashtra,Android,v1.9,PhonePe
U100376,Shray Ganesan,Female,25,shrayganesan110@gmail.com,7261112220,Pune,Maharashtra,iOS,v1.5,PhonePe
U100377,Amani Dyal,Female,24,amanidyal08@gmail.com,8641788033,Pune,Maharashtra,KaiOS,v5.1,PhonePe
U100378,Rasha Dar,Male,37,rashadar2070@gmail.com,8849094266,Ranchi,Jharkhand,KaiOS,v1.9,Navi
U100379,Mehul Varty,Female,39,mehulvarty386@gmail.com,8077870031,Bhagalpur,Bihar,Android,v1.8,PhonePe
U100380,Azad Dutt,Female,18,azaddutt74@gmail.com,8719625189,Karimnagar,Telangana,KaiOS,v4.2,Google Pay
U100381,Renee Tak,Male,20,reneetak506@gmail.com,9100582109,Hyderabad,Telangana,KaiOS,v2.3,PhonePe
U100382,Veer Saini,Male,44,veersaini38@gmail.com,9158517492,Vadodara,Gujarat,KaiOS,v5.2,PhonePe
U100383,Bhamini Badami,Female,38,bhaminibadami0880@gmail.com,8017718123,Warangal,Telangana,Android,v2.0,PhonePe
U100384,Damini Rajagopal,Female,29,daminirajagopal096@gmail.com,9273721677,Visakhapatnam,Andhra Pradesh,Android,v4.1,Google Pay
U100385,Divyansh Vohra,Female,65,divyanshvohra5847@gmail.com,6734462021,Mumbai,Maharashtra,KaiOS,v3.1,PhonePe
U100386,Divyansh Lall,Female,31,divyanshlall968@gmail.com,8504093537,Patna,Bihar,KaiOS,v1.6,PhonePe
U100387,Abram Sen,Male,44,abramsen37@gmail.com,6738252905,Nagpur,Maharashtra,Windows,v5.6,PhonePe
U100388,Yuvraj  Virk,Male,38,yuvrajvirk803@gmail.com,7366595328,Bhopal,Madhya Pradesh,Android,v4.6,Paytm
U100389,Dhanuk Keer,Female,28,dhanukkeer038@gmail.com,8849048820,Amritsar,Punjab,iOS,v4.2,PhonePe
U100390,Manish,Male,26,manishU100390@gmail.com,6915422185,Hyderabad,Telangana,iOS,v3.2,Google Pay
U100391,Ravi,Male,29,raviU100391@gmail.com,9087450523,Kanpur,Uttar Pradesh,KaiOS,v1.4,PhonePe
U100392,Pari Varughese,Male,32,parivarughese0822@gmail.com,8698799649,Warangal,Telangana,KaiOS,v3.2,PhonePe
U100393,Samar Rattan,Male,64,samarrattan695@gmail.com,6785313407,Kochi,Kerala,Windows,v4.4,Google Pay
U100394,Hrishita Badami,Female,32,hrishitabadami136@gmail.com,8457951799,Mumbai,Maharashtra,Windows,v4.1,Google Pay
U100395,Miraan Raval,Male,24,miraanraval767@gmail.com,7635304417,Gwalior,Madhya Pradesh,Android,v2.4,Google Pay
U100396,Manikya Shenoy,Female,32,manikyashenoy390@gmail.com,9136882235,Madurai,Tamil Nadu,iOS,v4.3,PhonePe
U100397,Adira Bawa,Female,35,adirabawa869@gmail.com,7693770436,Surat,Gujarat,Windows,v2.5,Google Pay
U100398,Ahana  Chacko,Male,19,ahanachacko3228@gmail.com,9056488441,Jammu,Jammu & Kashmir,iOS,v1.5,PhonePe
U100399,Aniruddh Bajaj,Female,21,aniruddhbajaj844@gmail.com,8001374784,Ranchi,Jharkhand,Windows,v4.1,Google Pay
U100400,Yashvi Bala,Male,19,yashvibala012@gmail.com,8276273811,Nagpur,Maharashtra,KaiOS,v5.4,PhonePe
U100401,Taimur Grover,Male,65,taimurgrover58@gmail.com,7079469525,Dharamshala,Himachal Pradesh,Windows,v1.9,PhonePe
U100402,Hunar Das,Female,26,hunardas232@gmail.com,8358579824,Lucknow,Uttar Pradesh,Windows,v1.8,PhonePe
U100403,Jivika Sanghvi,Female,41,jivikasanghvi10@gmail.com,8926199387,Patna,Bihar,Android,v1.5,PhonePe
U100404,Jayan Chahal,Male,32,jayanchahal701@gmail.com,7379852638,Visakhapatnam,Andhra Pradesh,KaiOS,v1.2,Navi
U100405,Manjari Virk,Female,18,manjarivirk63@gmail.com,7294005511,Mangaluru,Karnataka,KaiOS,v1.8,Google Pay
U100406,Miraya Sanghvi,Female,28,mirayasanghvi63@gmail.com,9567164495,Karimnagar,Telangana,Android,v1.0,PhonePe
U100407,Charvi Manne,Female,39,charvimanne36@gmail.com,9786844536,Jodhpur,Rajasthan,iOS,v3.6,PhonePe
U100408,Mehul Kashyap,Female,33,mehulkashyap79@gmail.com,9596727760,Mumbai,Maharashtra,KaiOS,v3.0,Paytm
U100409,Amira Datta,Female,32,amiradatta532@gmail.com,9491404017,Karimnagar,Telangana,KaiOS,v5.9,Paytm
U100410,Zaina Kaul,Female,20,zainakaul94@gmail.com,9967733340,Nagpur,Maharashtra,Android,v3.1,Google Pay
U100411,Amit,Male,28,amitU100411@gmail.com,7008691545,Mysuru,Karnataka,iOS,v2.3,PhonePe
U100412,Devansh Kant,Male,28,devanshkant374@gmail.com,9888128421,Jamshedpur,Jharkhand,KaiOS,v5.7,CRED
U100413,Khushi Doctor,Female,29,khushidoctor3306@gmail.com,6194307210,Kanpur,Uttar Pradesh,Android,v2.8,Paytm
U100414,Prisha Dass,Female,40,prishadass875@gmail.com,7149235708,Kochi,Kerala,KaiOS,v2.5,PhonePe
U100415,Romil Chaudhary,Female,41,romilchaudhary231@gmail.com,8596288543,Mumbai,Maharashtra,Windows,v1.2,PhonePe
U100416,Anya Bera,Female,25,anyabera314@gmail.com,9433416156,Warangal,Telangana,iOS,v5.5,Google Pay
U100417,Vaibhav Mangal,Male,32,vaibhavmangal01@gmail.com,9836673948,Kota,Rajasthan,Windows,v5.2,Navi
U100418,Kashvi Divan,Male,21,kashvidivan82@gmail.com,8221552586,Thiruvananthapuram,Kerala,iOS,v4.2,Google Pay
U100419,Akarsh Thakkar,Female,39,akarshthakkar32@gmail.com,7010256392,Mumbai,Maharashtra,Android,v5.2,PhonePe
U100420,Raghav Agrawal,Male,31,raghavagrawal393@gmail.com,7722674493,Indore,Madhya Pradesh,KaiOS,v4.0,PhonePe
U100421,Mahika Sharma,Male,24,mahikasharma1833@gmail.com,9620923155,Nagpur,Maharashtra,KaiOS,v5.0,Google Pay
U100422,Karan,Male,32,karanU100422@gmail.com,9212005838,Bengaluru,Karnataka,Android,v5.1,PhonePe
U100423,Mahika Suresh,Female,20,mahikasuresh13@gmail.com,9295446259,Chennai,Tamil Nadu,KaiOS,v3.4,Google Pay
U100424,Madhup Ravi,Male,31,madhupravi17@gmail.com,7676691586,Coimbatore,Tamil Nadu,Windows,v1.5,PhonePe
U100425,Miraya Dass,Female,34,mirayadass4307@gmail.com,8848034637,Madurai,Tamil Nadu,Android,v2.9,PhonePe
U100426,Mishti Bava,Female,21,mishtibava25@gmail.com,7141139716,Gwalior,Madhya Pradesh,Windows,v5.2,Google Pay
